GUID,FRAME,ANNOTATIONS
cpb-aacip-507-736m03zh49,51000,DUPLICATE
cpb-aacip-507-736m03zh49,51015,DUPLICATE
cpb-aacip-507-736m03zh49,51360,DUPLICATE
cpb-aacip-507-736m03zh49,51375,DUPLICATE
cpb-aacip-507-736m03zh49,51390,DUPLICATE
cpb-aacip-507-736m03zh49,51405,DUPLICATE
cpb-aacip-507-736m03zh49,51420,DUPLICATE
cpb-aacip-507-736m03zh49,51435,DUPLICATE
cpb-aacip-507-736m03zh49,51450,DUPLICATE
cpb-aacip-507-736m03zh49,51465,DUPLICATE
cpb-aacip-507-736m03zh49,51480,DUPLICATE
cpb-aacip-507-736m03zh49,51495,DUPLICATE
cpb-aacip-507-736m03zh49,52350,not K-V
cpb-aacip-507-736m03zh49,52365,DUPLICATE
cpb-aacip-507-736m03zh49,52380,DUPLICATE
cpb-aacip-507-736m03zh49,52395,DUPLICATE
cpb-aacip-507-736m03zh49,52410,DUPLICATE
cpb-aacip-507-736m03zh49,52425,DUPLICATE
cpb-aacip-507-736m03zh49,52440,DUPLICATE
cpb-aacip-507-736m03zh49,52455,DUPLICATE
cpb-aacip-507-736m03zh49,52470,DUPLICATE
cpb-aacip-507-736m03zh49,52485,DUPLICATE
cpb-aacip-507-736m03zh49,91980,no text in image
cpb-aacip-507-736m03zh49,91995,DUPLICATE
cpb-aacip-507-736m03zh49,92010,DUPLICATE
cpb-aacip-507-736m03zh49,92025,DUPLICATE
cpb-aacip-507-736m03zh49,92040,DUPLICATE
cpb-aacip-507-736m03zh49,92055,DUPLICATE
cpb-aacip-507-736m03zh49,93090,DUPLICATE
cpb-aacip-507-736m03zh49,93105,DUPLICATE
cpb-aacip-507-736m03zh49,93120,DUPLICATE
cpb-aacip-507-736m03zh49,93135,DUPLICATE
cpb-aacip-507-736m03zh49,93150,DUPLICATE
cpb-aacip-507-736m03zh49,93165,DUPLICATE
cpb-aacip-507-736m03zh49,93180,DUPLICATE
cpb-aacip-507-736m03zh49,93195,DUPLICATE
cpb-aacip-507-736m03zh49,93240,DUPLICATE
cpb-aacip-507-736m03zh49,93255,DUPLICATE
cpb-aacip-507-736m03zh49,93270,DUPLICATE
cpb-aacip-507-736m03zh49,93285,DUPLICATE
cpb-aacip-507-736m03zh49,93300,DUPLICATE
cpb-aacip-507-736m03zh49,93315,DUPLICATE
cpb-aacip-507-736m03zh49,93330,DUPLICATE
cpb-aacip-507-736m03zh49,93345,DUPLICATE
cpb-aacip-507-gm81j9807d,101670,DUPLICATE
cpb-aacip-507-gm81j9807d,101685,DUPLICATE
cpb-aacip-507-gm81j9807d,101700,DUPLICATE
cpb-aacip-507-gm81j9807d,101715,DUPLICATE
cpb-aacip-507-gm81j9807d,101730,DUPLICATE
cpb-aacip-507-gm81j9807d,101745,DUPLICATE
cpb-aacip-507-gm81j9807d,101760,DUPLICATE
cpb-aacip-507-gm81j9807d,101775,DUPLICATE
cpb-aacip-507-gm81j9807d,101790,DUPLICATE
cpb-aacip-507-gm81j9807d,101805,DUPLICATE
cpb-aacip-507-gm81j9807d,106530,",Executive Producer,LESTER M. CRYSTAL"
cpb-aacip-507-gm81j9807d,106545,DUPLICATE
cpb-aacip-507-gm81j9807d,106560,DUPLICATE
cpb-aacip-507-gm81j9807d,106575,not K-V
cpb-aacip-507-gm81j9807d,106590,DUPLICATE
cpb-aacip-507-gm81j9807d,106605,DUPLICATE
cpb-aacip-507-gm81j9807d,106620,",A Production Of,WNET/WETA & MacNEIL/LEHRER PRODUCTIONS"
cpb-aacip-507-gm81j9807d,106635,DUPLICATE
cpb-aacip-507-gm81j9807d,106650,DUPLICATE
cpb-aacip-507-gm81j9807d,106665,not K-V
cpb-aacip-507-gm81j9807d,13080,DUPLICATE
cpb-aacip-507-gm81j9807d,13095,DUPLICATE
cpb-aacip-507-gm81j9807d,13110,DUPLICATE
cpb-aacip-507-gm81j9807d,13125,DUPLICATE
cpb-aacip-507-gm81j9807d,13140,DUPLICATE
cpb-aacip-507-gm81j9807d,13155,DUPLICATE
cpb-aacip-507-gm81j9807d,16620,DUPLICATE
cpb-aacip-507-gm81j9807d,16635,DUPLICATE
cpb-aacip-507-gm81j9807d,16650,DUPLICATE
cpb-aacip-507-gm81j9807d,16665,DUPLICATE
cpb-aacip-507-gm81j9807d,16680,DUPLICATE
cpb-aacip-507-gm81j9807d,16695,DUPLICATE
cpb-aacip-507-gm81j9807d,53490,DUPLICATE
cpb-aacip-507-gm81j9807d,53505,DUPLICATE
cpb-aacip-507-gm81j9807d,53520,DUPLICATE
cpb-aacip-507-gm81j9807d,53535,DUPLICATE
cpb-aacip-507-gm81j9807d,53550,DUPLICATE
cpb-aacip-507-gm81j9807d,53565,DUPLICATE
cpb-aacip-507-gm81j9807d,53580,DUPLICATE
cpb-aacip-507-gm81j9807d,53595,DUPLICATE
cpb-aacip-507-gm81j9807d,53670,DUPLICATE
cpb-aacip-507-gm81j9807d,53685,DUPLICATE
cpb-aacip-507-gm81j9807d,53700,DUPLICATE
cpb-aacip-507-gm81j9807d,53715,DUPLICATE
cpb-aacip-507-gm81j9807d,53730,DUPLICATE
cpb-aacip-507-gm81j9807d,53745,DUPLICATE
cpb-aacip-507-gm81j9807d,54810,DUPLICATE
cpb-aacip-507-gm81j9807d,54825,DUPLICATE
cpb-aacip-507-gm81j9807d,54840,DUPLICATE
cpb-aacip-507-gm81j9807d,54855,DUPLICATE
cpb-aacip-507-gm81j9807d,54870,DUPLICATE
cpb-aacip-507-gm81j9807d,54885,DUPLICATE
cpb-aacip-507-gm81j9807d,54900,DUPLICATE
cpb-aacip-507-gm81j9807d,54915,DUPLICATE
cpb-aacip-507-gm81j9807d,55050,DUPLICATE
cpb-aacip-507-gm81j9807d,55065,DUPLICATE
cpb-aacip-507-gm81j9807d,55080,DUPLICATE
cpb-aacip-507-gm81j9807d,55095,DUPLICATE
cpb-aacip-507-gm81j9807d,55110,DUPLICATE
cpb-aacip-507-gm81j9807d,55125,DUPLICATE
cpb-aacip-507-gm81j9807d,55290,DUPLICATE
cpb-aacip-507-gm81j9807d,55305,DUPLICATE
cpb-aacip-507-gm81j9807d,55320,DUPLICATE
cpb-aacip-507-gm81j9807d,55335,DUPLICATE
cpb-aacip-507-gm81j9807d,55350,DUPLICATE
cpb-aacip-507-gm81j9807d,55365,not K-V
cpb-aacip-507-gm81j9807d,55380,DUPLICATE
cpb-aacip-507-gm81j9807d,55395,DUPLICATE
cpb-aacip-507-gm81j9807d,55410,DUPLICATE
cpb-aacip-507-gm81j9807d,55425,DUPLICATE
cpb-aacip-507-gm81j9807d,55440,DUPLICATE
cpb-aacip-507-gm81j9807d,55455,DUPLICATE
cpb-aacip-507-gm81j9807d,55470,not K-V
cpb-aacip-507-gm81j9807d,55485,DUPLICATE
cpb-aacip-507-gm81j9807d,55500,DUPLICATE
cpb-aacip-507-gm81j9807d,55515,DUPLICATE
cpb-aacip-507-gm81j9807d,55530,DUPLICATE
cpb-aacip-507-gm81j9807d,55545,DUPLICATE
cpb-aacip-507-gm81j9807d,55560,DUPLICATE
cpb-aacip-507-gm81j9807d,55575,DUPLICATE
cpb-aacip-507-gm81j9807d,55590,DUPLICATE
cpb-aacip-507-gm81j9807d,55605,DUPLICATE
cpb-aacip-507-gm81j9807d,55620,DUPLICATE
cpb-aacip-507-gm81j9807d,55635,DUPLICATE
cpb-aacip-507-gm81j9807d,55650,DUPLICATE
cpb-aacip-507-gm81j9807d,55665,DUPLICATE
cpb-aacip-507-gm81j9807d,55680,DUPLICATE
cpb-aacip-507-gm81j9807d,55695,DUPLICATE
cpb-aacip-507-gm81j9807d,55710,DUPLICATE
cpb-aacip-507-gm81j9807d,55725,DUPLICATE
cpb-aacip-507-gm81j9807d,55740,DUPLICATE
cpb-aacip-507-gm81j9807d,55755,DUPLICATE
cpb-aacip-507-gm81j9807d,55770,DUPLICATE
cpb-aacip-507-gm81j9807d,55785,DUPLICATE
cpb-aacip-507-gm81j9807d,55800,DUPLICATE
cpb-aacip-507-gm81j9807d,55815,DUPLICATE
cpb-aacip-507-gm81j9807d,55830,DUPLICATE
cpb-aacip-507-gm81j9807d,55845,DUPLICATE
cpb-aacip-507-gm81j9807d,55890,DUPLICATE
cpb-aacip-507-gm81j9807d,55905,DUPLICATE
cpb-aacip-507-gm81j9807d,55920,DUPLICATE
cpb-aacip-507-gm81j9807d,55935,DUPLICATE
cpb-aacip-507-gm81j9807d,55950,DUPLICATE
cpb-aacip-507-gm81j9807d,55965,DUPLICATE
cpb-aacip-507-gm81j9807d,55980,no text in image
cpb-aacip-507-gm81j9807d,55995,not K-V
cpb-aacip-507-gm81j9807d,56010,DUPLICATE
cpb-aacip-507-gm81j9807d,56025,DUPLICATE
cpb-aacip-507-gm81j9807d,56040,DUPLICATE
cpb-aacip-507-gm81j9807d,56055,DUPLICATE
cpb-aacip-507-gm81j9807d,56070,DUPLICATE
cpb-aacip-507-gm81j9807d,56085,DUPLICATE
cpb-aacip-507-gm81j9807d,56100,DUPLICATE
cpb-aacip-507-gm81j9807d,56115,DUPLICATE
cpb-aacip-507-gm81j9807d,56130,DUPLICATE
cpb-aacip-507-gm81j9807d,56145,DUPLICATE
cpb-aacip-507-gm81j9807d,56160,DUPLICATE
cpb-aacip-507-gm81j9807d,56175,DUPLICATE
cpb-aacip-507-gm81j9807d,59100,no text in image
cpb-aacip-507-gm81j9807d,59115,DUPLICATE
cpb-aacip-507-gm81j9807d,59130,DUPLICATE
cpb-aacip-507-gm81j9807d,59145,DUPLICATE
cpb-aacip-507-gm81j9807d,59160,DUPLICATE
cpb-aacip-507-gm81j9807d,59175,DUPLICATE
cpb-aacip-507-gm81j9807d,59190,DUPLICATE
cpb-aacip-507-gm81j9807d,59205,DUPLICATE
cpb-aacip-507-gm81j9807d,59220,DUPLICATE
cpb-aacip-507-gm81j9807d,59235,DUPLICATE
cpb-aacip-507-gm81j9807d,59340,DUPLICATE
cpb-aacip-507-gm81j9807d,59355,DUPLICATE
cpb-aacip-507-gm81j9807d,59370,DUPLICATE
cpb-aacip-507-gm81j9807d,59385,DUPLICATE
cpb-aacip-507-gm81j9807d,59400,DUPLICATE
cpb-aacip-507-gm81j9807d,59415,DUPLICATE
cpb-aacip-507-gm81j9807d,59430,not K-V
cpb-aacip-507-gm81j9807d,59445,DUPLICATE
cpb-aacip-507-gm81j9807d,59460,DUPLICATE
cpb-aacip-507-gm81j9807d,59475,DUPLICATE
cpb-aacip-507-gm81j9807d,59490,DUPLICATE
cpb-aacip-507-gm81j9807d,59505,DUPLICATE
cpb-aacip-507-gm81j9807d,6330,no text in image
cpb-aacip-507-gm81j9807d,6345,DUPLICATE
cpb-aacip-507-gm81j9807d,6360,DUPLICATE
cpb-aacip-507-gm81j9807d,6375,DUPLICATE
cpb-aacip-507-gm81j9807d,6390,DUPLICATE
cpb-aacip-507-gm81j9807d,6405,DUPLICATE
cpb-aacip-507-gm81j9807d,6420,DUPLICATE
cpb-aacip-507-gm81j9807d,6435,",Voice Of KEITH GRAVES,BBC"
cpb-aacip-507-gm81j9807d,6540,DUPLICATE
cpb-aacip-507-gm81j9807d,6555,no text in image
cpb-aacip-507-gm81j9807d,6570,DUPLICATE
cpb-aacip-507-gm81j9807d,6585,DUPLICATE
cpb-aacip-507-gm81j9807d,6600,DUPLICATE
cpb-aacip-507-gm81j9807d,6615,DUPLICATE
cpb-aacip-507-gm81j9807d,6630,DUPLICATE
cpb-aacip-507-gm81j9807d,6645,DUPLICATE
cpb-aacip-507-gm81j9807d,6660,DUPLICATE
cpb-aacip-507-gm81j9807d,66630,DUPLICATE
cpb-aacip-507-gm81j9807d,66645,DUPLICATE
cpb-aacip-507-gm81j9807d,66660,DUPLICATE
cpb-aacip-507-gm81j9807d,66675,DUPLICATE
cpb-aacip-507-gm81j9807d,66690,DUPLICATE
cpb-aacip-507-gm81j9807d,66705,DUPLICATE
cpb-aacip-507-gm81j9807d,6675,DUPLICATE
cpb-aacip-507-gm81j9807d,7230,DUPLICATE
cpb-aacip-507-gm81j9807d,7245,DUPLICATE
cpb-aacip-507-gm81j9807d,7260,DUPLICATE
cpb-aacip-507-gm81j9807d,7275,DUPLICATE
cpb-aacip-507-gm81j9807d,7290,DUPLICATE
cpb-aacip-507-gm81j9807d,7305,DUPLICATE
cpb-aacip-507-gm81j9807d,7320,DUPLICATE
cpb-aacip-507-gm81j9807d,7335,DUPLICATE
cpb-aacip-507-gm81j9807d,7350,DUPLICATE
cpb-aacip-507-gm81j9807d,7365,DUPLICATE
cpb-aacip-507-gm81j9807d,7380,DUPLICATE
cpb-aacip-507-gm81j9807d,7395,DUPLICATE
cpb-aacip-507-gm81j9807d,7620,DUPLICATE
cpb-aacip-507-gm81j9807d,7635,DUPLICATE
cpb-aacip-507-gm81j9807d,7650,DUPLICATE
cpb-aacip-507-gm81j9807d,7665,DUPLICATE
cpb-aacip-507-gm81j9807d,7680,DUPLICATE
cpb-aacip-507-gm81j9807d,7695,DUPLICATE
cpb-aacip-507-gm81j9807d,8040,DUPLICATE
cpb-aacip-507-gm81j9807d,8055,DUPLICATE
cpb-aacip-507-gm81j9807d,8070,DUPLICATE
cpb-aacip-507-gm81j9807d,8085,DUPLICATE
cpb-aacip-507-gm81j9807d,8100,DUPLICATE
cpb-aacip-507-gm81j9807d,8115,DUPLICATE
cpb-aacip-507-gm81j9807d,8130,DUPLICATE
cpb-aacip-507-gm81j9807d,8145,DUPLICATE
cpb-aacip-507-gm81j9807d,8580,DUPLICATE
cpb-aacip-507-gm81j9807d,8595,DUPLICATE
cpb-aacip-507-gm81j9807d,8610,DUPLICATE
cpb-aacip-507-gm81j9807d,8625,DUPLICATE
cpb-aacip-507-gm81j9807d,8640,DUPLICATE
cpb-aacip-507-gm81j9807d,8655,DUPLICATE
cpb-aacip-507-gm81j9807d,8670,DUPLICATE
cpb-aacip-507-gm81j9807d,8685,DUPLICATE
cpb-aacip-507-gm81j9807d,8700,DUPLICATE
cpb-aacip-507-gm81j9807d,8715,DUPLICATE
cpb-aacip-507-gm81j9807d,8820,DUPLICATE
cpb-aacip-507-gm81j9807d,8835,DUPLICATE
cpb-aacip-507-gm81j9807d,8850,DUPLICATE
cpb-aacip-507-gm81j9807d,8865,DUPLICATE
cpb-aacip-507-gm81j9807d,8880,DUPLICATE
cpb-aacip-507-gm81j9807d,8895,DUPLICATE
cpb-aacip-507-gm81j9807d,8910,DUPLICATE
cpb-aacip-507-gm81j9807d,8925,DUPLICATE
cpb-aacip-507-gm81j9807d,8940,DUPLICATE
cpb-aacip-507-gm81j9807d,8955,DUPLICATE
cpb-aacip-507-gm81j9807d,8970,DUPLICATE
cpb-aacip-507-gm81j9807d,8985,DUPLICATE
cpb-aacip-507-gm81j9807d,9000,DUPLICATE
cpb-aacip-507-gm81j9807d,9015,DUPLICATE
cpb-aacip-507-gm81j9807d,9030,DUPLICATE
cpb-aacip-507-gm81j9807d,9045,DUPLICATE
cpb-aacip-507-gm81j9807d,9060,DUPLICATE
cpb-aacip-507-gm81j9807d,9075,DUPLICATE
cpb-aacip-507-gm81j9807d,9150,DUPLICATE
cpb-aacip-507-gm81j9807d,9165,DUPLICATE
cpb-aacip-507-gm81j9807d,9180,DUPLICATE
cpb-aacip-507-gm81j9807d,9195,DUPLICATE
cpb-aacip-507-gm81j9807d,9210,DUPLICATE
cpb-aacip-507-gm81j9807d,9225,DUPLICATE
cpb-aacip-507-gm81j9807d,9240,DUPLICATE
cpb-aacip-507-gm81j9807d,9255,DUPLICATE
cpb-aacip-507-gm81j9807d,95550,no text in image
cpb-aacip-507-gm81j9807d,95565,DUPLICATE
cpb-aacip-507-gm81j9807d,95580,DUPLICATE
cpb-aacip-507-gm81j9807d,95595,DUPLICATE
cpb-aacip-507-gm81j9807d,95610,DUPLICATE
cpb-aacip-507-gm81j9807d,95625,DUPLICATE
cpb-aacip-507-gm81j9807d,95640,DUPLICATE
cpb-aacip-507-gm81j9807d,95655,DUPLICATE
cpb-aacip-507-gm81j9807d,95670,DUPLICATE
cpb-aacip-507-gm81j9807d,95685,DUPLICATE
cpb-aacip-507-gm81j9807d,95700,DUPLICATE
cpb-aacip-507-gm81j9807d,95715,DUPLICATE
cpb-aacip-507-gm81j9807d,95730,DUPLICATE
cpb-aacip-507-gm81j9807d,95745,DUPLICATE
cpb-aacip-507-gm81j9807d,95760,DUPLICATE
cpb-aacip-507-gm81j9807d,95775,DUPLICATE
cpb-aacip-507-gm81j9807d,95790,DUPLICATE
cpb-aacip-507-gm81j9807d,95805,DUPLICATE
cpb-aacip-507-gm81j9807d,96180,DUPLICATE
cpb-aacip-507-gm81j9807d,96195,DUPLICATE
cpb-aacip-507-gm81j9807d,96210,DUPLICATE
cpb-aacip-507-gm81j9807d,96225,DUPLICATE
cpb-aacip-507-gm81j9807d,96240,DUPLICATE
cpb-aacip-507-gm81j9807d,96255,DUPLICATE
cpb-aacip-526-r20rr1qt55,101070,DUPLICATE
cpb-aacip-526-r20rr1qt55,101085,DUPLICATE
cpb-aacip-526-r20rr1qt55,101100,DUPLICATE
cpb-aacip-526-r20rr1qt55,101115,DUPLICATE
cpb-aacip-526-r20rr1qt55,101130,DUPLICATE
cpb-aacip-526-r20rr1qt55,101145,DUPLICATE
cpb-aacip-526-r20rr1qt55,101160,DUPLICATE
cpb-aacip-526-r20rr1qt55,101175,DUPLICATE
cpb-aacip-526-r20rr1qt55,101190,DUPLICATE
cpb-aacip-526-r20rr1qt55,101205,DUPLICATE
cpb-aacip-526-r20rr1qt55,101220,DUPLICATE
cpb-aacip-526-r20rr1qt55,101235,DUPLICATE
cpb-aacip-526-r20rr1qt55,101250,DUPLICATE
cpb-aacip-526-r20rr1qt55,101265,DUPLICATE
cpb-aacip-526-r20rr1qt55,105360,DUPLICATE
cpb-aacip-526-r20rr1qt55,105375,DUPLICATE
cpb-aacip-526-r20rr1qt55,105390,DUPLICATE
cpb-aacip-526-r20rr1qt55,105405,DUPLICATE
cpb-aacip-526-r20rr1qt55,105420,DUPLICATE
cpb-aacip-526-r20rr1qt55,105435,DUPLICATE
cpb-aacip-526-r20rr1qt55,105450,DUPLICATE
cpb-aacip-526-r20rr1qt55,105465,DUPLICATE
cpb-aacip-526-r20rr1qt55,105600,DUPLICATE
cpb-aacip-526-r20rr1qt55,105615,DUPLICATE
cpb-aacip-526-r20rr1qt55,105630,DUPLICATE
cpb-aacip-526-r20rr1qt55,105645,DUPLICATE
cpb-aacip-526-r20rr1qt55,105660,DUPLICATE
cpb-aacip-526-r20rr1qt55,105675,DUPLICATE
cpb-aacip-526-r20rr1qt55,105690,DUPLICATE
cpb-aacip-526-r20rr1qt55,105705,DUPLICATE
cpb-aacip-526-r20rr1qt55,105720,DUPLICATE
cpb-aacip-526-r20rr1qt55,105735,DUPLICATE
cpb-aacip-526-r20rr1qt55,105750,DUPLICATE
cpb-aacip-526-r20rr1qt55,105765,DUPLICATE
cpb-aacip-526-r20rr1qt55,105780,DUPLICATE
cpb-aacip-526-r20rr1qt55,105795,DUPLICATE
cpb-aacip-526-r20rr1qt55,105810,DUPLICATE
cpb-aacip-526-r20rr1qt55,105825,DUPLICATE
cpb-aacip-526-r20rr1qt55,105840,DUPLICATE
cpb-aacip-526-r20rr1qt55,105855,DUPLICATE
cpb-aacip-526-r20rr1qt55,105870,DUPLICATE
cpb-aacip-526-r20rr1qt55,105885,DUPLICATE
cpb-aacip-526-r20rr1qt55,1410,not K-V
cpb-aacip-526-r20rr1qt55,1425,no text in image
cpb-aacip-526-r20rr1qt55,1440,DUPLICATE
cpb-aacip-526-r20rr1qt55,1455,not K-V
cpb-aacip-526-r20rr1qt55,1470,DUPLICATE
cpb-aacip-526-r20rr1qt55,1485,DUPLICATE
cpb-aacip-526-r20rr1qt55,1500,DUPLICATE
cpb-aacip-526-r20rr1qt55,1515,DUPLICATE
cpb-aacip-526-r20rr1qt55,1530,DUPLICATE
cpb-aacip-526-r20rr1qt55,1545,DUPLICATE
cpb-aacip-526-r20rr1qt55,1560,DUPLICATE
cpb-aacip-526-r20rr1qt55,1575,DUPLICATE
cpb-aacip-526-r20rr1qt55,1590,DUPLICATE
cpb-aacip-526-r20rr1qt55,1605,no text in image
cpb-aacip-526-r20rr1qt55,45570,DUPLICATE
cpb-aacip-526-r20rr1qt55,45585,DUPLICATE
cpb-aacip-526-r20rr1qt55,45600,DUPLICATE
cpb-aacip-526-r20rr1qt55,45615,DUPLICATE
cpb-aacip-526-r20rr1qt55,45630,DUPLICATE
cpb-aacip-526-r20rr1qt55,45645,DUPLICATE
cpb-aacip-526-r20rr1qt55,45840,DUPLICATE
cpb-aacip-526-r20rr1qt55,45855,DUPLICATE
cpb-aacip-526-r20rr1qt55,45870,DUPLICATE
cpb-aacip-526-r20rr1qt55,45885,DUPLICATE
cpb-aacip-526-r20rr1qt55,45900,DUPLICATE
cpb-aacip-526-r20rr1qt55,45915,DUPLICATE
cpb-aacip-526-r20rr1qt55,45930,DUPLICATE
cpb-aacip-526-r20rr1qt55,45945,DUPLICATE
cpb-aacip-526-r20rr1qt55,7350,DUPLICATE
cpb-aacip-526-r20rr1qt55,7365,DUPLICATE
cpb-aacip-526-r20rr1qt55,7380,DUPLICATE
cpb-aacip-526-r20rr1qt55,7395,DUPLICATE
cpb-aacip-526-r20rr1qt55,7410,DUPLICATE
cpb-aacip-526-r20rr1qt55,7425,DUPLICATE
cpb-aacip-526-r20rr1qt55,77940,DUPLICATE
cpb-aacip-526-r20rr1qt55,77955,DUPLICATE
cpb-aacip-526-r20rr1qt55,77970,DUPLICATE
cpb-aacip-526-r20rr1qt55,77985,DUPLICATE
cpb-aacip-526-r20rr1qt55,78000,DUPLICATE
cpb-aacip-526-r20rr1qt55,78015,DUPLICATE
cpb-aacip-526-r20rr1qt55,78390,DUPLICATE
cpb-aacip-526-r20rr1qt55,78405,DUPLICATE
cpb-aacip-526-r20rr1qt55,78420,DUPLICATE
cpb-aacip-526-r20rr1qt55,78435,DUPLICATE
cpb-aacip-526-r20rr1qt55,78450,DUPLICATE
cpb-aacip-526-r20rr1qt55,78465,DUPLICATE
cpb-aacip-526-r20rr1qt55,78480,DUPLICATE
cpb-aacip-526-r20rr1qt55,78495,DUPLICATE
cpb-aacip-526-r20rr1qt55,78510,DUPLICATE
cpb-aacip-526-r20rr1qt55,78525,DUPLICATE
cpb-aacip-526-r20rr1qt55,88830,DUPLICATE
cpb-aacip-526-r20rr1qt55,88845,DUPLICATE
cpb-aacip-526-r20rr1qt55,88860,DUPLICATE
cpb-aacip-526-r20rr1qt55,88875,DUPLICATE
cpb-aacip-526-r20rr1qt55,88890,DUPLICATE
cpb-aacip-526-r20rr1qt55,88905,DUPLICATE
cpb-aacip-259-3j39316x,35190,no text in image
cpb-aacip-259-3j39316x,35205,DUPLICATE
cpb-aacip-259-3j39316x,35220,DUPLICATE
cpb-aacip-259-3j39316x,35235,DUPLICATE
cpb-aacip-259-3j39316x,35250,DUPLICATE
cpb-aacip-259-3j39316x,35265,DUPLICATE
cpb-aacip-259-3j39316x,44130,DUPLICATE
cpb-aacip-259-3j39316x,44145,DUPLICATE
cpb-aacip-259-3j39316x,44160,DUPLICATE
cpb-aacip-259-3j39316x,44175,DUPLICATE
cpb-aacip-259-3j39316x,44190,DUPLICATE
cpb-aacip-259-3j39316x,44205,DUPLICATE
cpb-aacip-259-3j39316x,44220,DUPLICATE
cpb-aacip-259-3j39316x,44235,DUPLICATE
cpb-aacip-259-3j39316x,57210,DUPLICATE
cpb-aacip-259-3j39316x,57225,DUPLICATE
cpb-aacip-259-3j39316x,57240,DUPLICATE
cpb-aacip-259-3j39316x,57255,DUPLICATE
cpb-aacip-259-3j39316x,57270,DUPLICATE
cpb-aacip-259-3j39316x,57285,DUPLICATE
cpb-aacip-259-3j39316x,57300,DUPLICATE
cpb-aacip-259-3j39316x,57315,DUPLICATE
cpb-aacip-259-3j39316x,57420,DUPLICATE
cpb-aacip-259-3j39316x,57435,DUPLICATE
cpb-aacip-259-3j39316x,57450,DUPLICATE
cpb-aacip-259-3j39316x,57465,DUPLICATE
cpb-aacip-259-3j39316x,57480,DUPLICATE
cpb-aacip-259-3j39316x,57495,DUPLICATE
cpb-aacip-259-3j39316x,57510,DUPLICATE
cpb-aacip-259-3j39316x,57525,DUPLICATE
cpb-aacip-259-3j39316x,57660,DUPLICATE
cpb-aacip-259-3j39316x,57675,DUPLICATE
cpb-aacip-259-3j39316x,57690,DUPLICATE
cpb-aacip-259-3j39316x,57705,DUPLICATE
cpb-aacip-259-3j39316x,57720,DUPLICATE
cpb-aacip-259-3j39316x,57735,DUPLICATE
cpb-aacip-259-3j39316x,57750,DUPLICATE
cpb-aacip-259-3j39316x,57765,DUPLICATE
cpb-aacip-259-3j39316x,57780,DUPLICATE
cpb-aacip-259-3j39316x,57795,DUPLICATE
cpb-aacip-189-623bk932,50130,",Host,William Pearce"
cpb-aacip-189-623bk932,50145,",Host,William Pearce"
cpb-aacip-189-623bk932,50160,",Host,William Pearce
,Producer/Director,David Striks"
cpb-aacip-189-623bk932,50175,",Producer/Director,David Striks"
cpb-aacip-189-623bk932,50190,",Producer/Director,David Striks
,Assistant Director,Denise Logan"
cpb-aacip-189-623bk932,50205,",Assistant Director,Denise Logan"
cpb-aacip-189-623bk932,50220,",Assistant Director,Denise Logan
,Research/Writer,Lisa Kirk"
cpb-aacip-189-623bk932,50235,",Research/Writer,Lisa Kirk"
cpb-aacip-189-623bk932,50250,",Research/Writer,Lisa Kirk
,Cameras,Jim Calabrese
,Cameras,Scott H???y"
cpb-aacip-189-623bk932,50265,",Cameras,Jim Calabrese
,Cameras,Scott Henry"
cpb-aacip-189-623bk932,50280,",Cameras,Jim Calabrese
,Cameras,Scott Henry"
cpb-aacip-189-623bk932,50295,",Floor Manager,Lauren Brown"
cpb-aacip-189-623bk932,50310,",Floor Manager,Lauren Brown"
cpb-aacip-189-623bk932,50325,",Floor Manager,Lauren Brown
,Audio,Don Sparks"
cpb-aacip-189-623bk932,50340,",Audio,Don Sparks"
cpb-aacip-189-623bk932,50355,",Audio,Don Sparks
,Video,Robin Shears"
cpb-aacip-189-623bk932,50370,",Video,Robin Shears"
cpb-aacip-189-623bk932,50385,",Video,Robin Shears
,Videotape,Harry Goldberg"
cpb-aacip-189-623bk932,50400,",Videotape,Harry Goldberg"
cpb-aacip-189-623bk932,50415,",Videotape,Harry Goldberg
,Production Supervisor,Mark Leonard"
cpb-aacip-189-623bk932,50430,",Production Supervisor,Mark Leonard"
cpb-aacip-189-623bk932,50445,",Production Supervisor,Mark Leonard
,Set Design,Tracy Kane"
cpb-aacip-189-623bk932,50460,",Set Design,Tracy Kane"
cpb-aacip-189-623bk932,50475,",Set Design,Tracy Kane
,Title Courtesy of,Henry W Clu?e"
cpb-aacip-189-623bk932,50490,",Title Courtesy of,Henry W. Clune"
cpb-aacip-189-623bk932,50505,",Title Courtesy of,Henry W. Clune"
cpb-aacip-189-623bk932,50520,",*Title Courtesy of,Henry W. Clune
,Special Thanks to,HOUSEWORKS"
cpb-aacip-189-623bk932,50535,",Special Thanks to,HOUSEWORKS"
cpb-aacip-189-623bk932,50550,",Special Thanks to,HOUSEWORKS
,Executive Producer,Chris Zimmerman"
cpb-aacip-189-623bk932,50565,",Executive Producer,Chris Zimmerman"
cpb-aacip-189-623bk932,50580,DUPLICATE
cpb-aacip-189-623bk932,50595,no text in image
cpb-aacip-507-862b854459,100920,",Deputy Executive Producer,LINDA WINSLOW"
cpb-aacip-507-862b854459,100935,DUPLICATE
cpb-aacip-507-862b854459,100950,DUPLICATE
cpb-aacip-507-862b854459,100965,DUPLICATE
cpb-aacip-507-862b854459,100980,",Directed by,DAVID DEUTSCH"
